USER,BASIN,RIPARIAN,PRIORITY,2021-09_ALLOCATION,2021-09_DEMAND,2021-09_SHORTAGE,2108-09_%_SHORTAGE
S027297,L_18,Y,10000000,0.05524,0.05524,0.0,0.0
S027326,L_24,Y,10000000,0.006905,0.006905,0.0,0.0
S027330,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S027331,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S027385,L_27,Y,10000000,0.00099,0.00099,0.0,0.0
S027435,L_18,Y,10000000,0.05149600000000001,0.05149600000000001,0.0,0.0
S027438,L_20,Y,10000000,0.03375776,0.03375776,0.0,0.0
S027456,L_24,Y,10000000,0.020459,0.020459,0.0,0.0
S027500,L_20,Y,10000000,0.03375776,0.03375776,0.0,0.0
S027654,L_28,Y,10000000,0.025,0.025,0.0,0.0
S027768,L_24,Y,10000000,0.00099,0.00099,0.0,0.0
S027883,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S027934,L_16,Y,10000000,0.00066455648028,0.00099,0.00032544351972,0.32873082800000003
S027965,L_24,Y,10000000,0.0029024999999999997,0.0029024999999999997,0.0,0.0
S027969,L_17_MSRR,Y,10000000,2.8193305224,4.2,1.3806694776000001,0.32873082800000003
S028035,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
S028233,L_18_MSRR,Y,10000000,0.00099,0.00099,0.0,0.0
S028289,L_18,Y,10000000,0.00099,0.00099,0.0,0.0
