USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
A013661,N,R_06_M,Y,Y,105.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,4.49,23.8,25.71,27.79,19.01,6.96,0.0002022,0.0002022,N,N,N
A015743,N,R_06_M,Y,Y,208.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.05,0.08,0.11,0.26,0.11,0.06,0.0002022,0.0002022,N,N,N
A016249,N,R_06_M,Y,Y,221.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,30.59,34.2,41.32,33.12,38.66,2.23,0.0002022,0.0002022,N,N,N
A016557,N,R_06_M,Y,Y,235.0,1955-1956,0.0002022,0.0002022,0.0002022,52.0,52.0,52.0,52.0,52.0,52.0,0.0002022,0.0002022,0.0002022,N,N,N
A016561,N,R_06_M,Y,Y,236.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,2.23,8.25,11.21,8.11,3.21,0.86,0.56,0.0002022,N,N,N
A016655,N,R_06_M,Y,Y,237.0,1955-1956,0.05,0.05,0.05,0.08,0.08,0.16,0.16,0.16,0.16,0.08,0.05,0.05,N,N,N
A016670,N,R_06_M,Y,Y,238.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.16,0.0002022,0.33,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A016671,N,R_06_M,Y,Y,239.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.09,1.27,4.57,2.9,0.0002022,1.42,0.0002022,0.0002022,N,N,N
A017145,N,R_06_M,Y,Y,251.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A017885,N,R_06_M,Y,Y,266.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,1.66,3.73,5.06,5.23,4.36,0.0002022,0.0002022,0.0002022,N,N,N
A018093A,N,R_06_M,Y,Y,270.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.7,0.33,0.3,0.0002022,0.0002022,0.0002022,N,N,N
A018093B,N,R_06_M,Y,Y,271.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.21,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021516,N,R_06_M,Y,Y,322.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.5,1.26,2.04,2.3,1.23,0.33,0.0002022,0.0002022,N,N,N
A021927,N,R_06_M,Y,Y,338.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,4.93,6.83,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021928,N,R_06_M,Y,Y,339.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.23,1.3,1.36,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021929,N,R_06_M,Y,Y,340.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021930,N,R_06_M,Y,Y,341.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,6.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021931,N,R_06_M,Y,Y,342.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.43,5.76,9.56,1.26,1.2,0.0002022,0.0002022,N,N,N
A021932,N,R_06_M,Y,Y,343.0,1960-1970,0.0002022,0.0002022,0.0002022,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0002022,0.0002022,N,N,N
A022702,N,R_06_M,Y,Y,366.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023387,N,R_06_M,Y,Y,390.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023563,N,R_06_M,Y,Y,403.0,1960-1970,0.0002022,0.0002022,0.0002022,0.1,0.73,1.23,1.63,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A023926A,N,R_06_M,Y,Y,436.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.04,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A023926B,N,R_06_M,Y,Y,437.0,1971-1990,0.0002022,0.0002022,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024050,N,R_06_M,Y,Y,446.0,1971-1990,0.0002022,0.0002022,0.0002022,0.07,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024141,N,R_06_M,Y,Y,456.0,1971-1990,0.0002022,0.0002022,0.64,0.24,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024522A,N,R_06_M,Y,Y,484.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.64,2.16,5.2,2.4,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024522B,N,R_06_M,Y,Y,411.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024763B,N,R_06_M,Y,Y,498.0,1971-1990,0.0002022,0.0002022,28.66,28.66,28.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A025596,N,R_06_M,Y,Y,562.0,1971-1990,0.0002022,0.0002022,0.0002022,15.2,19.8,85.03,117.66,25.8,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A025822A,N,R_06_M,Y,Y,572.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,1.25,13.0,10.76,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A025822B,N,R_06_M,Y,Y,573.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A031870,N,R_06_M,Y,Y,808.0,1991-PRESENT,44.53,0.19,0.13,0.04,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A031877,N,R_06_M,Y,Y,809.0,1991-PRESENT,4.2,10.86,0.7,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.66,N,N,Y
C005166,N,R_06_M,Y,Y,723.0,1991-PRESENT,0.13,0.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.03,0.13,0.33,N,N,Y
D031380,N,R_06_M,Y,Y,768.0,1991-PRESENT,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,N,N,N
S015508,N,R_06_M,Y,Y,50.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015510,N,R_06_M,Y,Y,51.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A008974,N,R_09_M,Y,Y,68.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A011846,N,R_09_M,Y,Y,72.0,PRE-1949+1949,0.0002022,0.0002022,0.66,2.5,3.0,3.33,3.66,4.33,2.66,3.33,2.33,0.0002022,N,N,N
A013277,N,R_09_M,Y,Y,89.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.33,0.0002022,0.23,0.26,3.26,2.13,0.0002022,0.0002022,0.0002022,N,N,N
A013289,N,R_09_M,Y,Y,93.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.1,2.5,1.4,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A013758,N,R_09_M,Y,Y,113.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,5.3,5.3,5.3,5.3,0.0002022,0.0002022,0.0002022,N,N,N
A013810,N,R_09_M,Y,Y,115.0,1950-1952,0.43,0.38,0.36,0.45,0.55,0.45,0.49,2.31,0.63,0.35,0.17,0.31,N,N,N
A013811,N,R_09_M,Y,Y,116.0,1950-1952,0.0002022,0.0002022,0.0002022,0.006666666999999999,0.44,1.43,3.5,3.83,3.56,0.0002022,0.0002022,0.0002022,N,N,N
A013862,N,R_09_M,Y,Y,119.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.1,1.1,1.1,0.36,0.0002022,0.0002022,0.0002022,N,N,N
A013863,N,R_09_M,Y,Y,120.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013864,N,R_09_M,Y,Y,121.0,1950-1952,0.0002022,0.0002022,0.0002022,0.6,0.8,0.8,0.8,0.0002022,0.4,0.2,0.2,0.2,N,N,N
A013932,N,R_09_M,Y,Y,123.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.73,1.2,1.86,0.53,0.03,0.0002022,0.0002022,N,N,N
A013987,N,R_09_M,Y,Y,130.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014045,N,R_09_M,Y,Y,137.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014144,N,R_09_M,Y,Y,143.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014172,N,R_09_M,Y,Y,145.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014215,N,R_09_M,Y,Y,147.0,1950-1952,0.0002022,0.0002022,0.0002022,1.84,1.84,2.45,2.45,1.84,0.61,0.0002022,0.0002022,0.0002022,N,N,N
A014245,N,R_09_M,Y,Y,148.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.001125333,0.002199333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A014246,N,R_09_M,Y,Y,149.0,1950-1952,0.02,0.02,0.04,0.08,0.47,0.74,1.17,1.59,1.4,0.7,0.38,0.04,N,N,N
A014393,N,R_09_M,Y,Y,153.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.43,1.63,5.46,5.93,2.83,0.23,0.0002022,0.0002022,N,N,N
A014467,N,R_09_M,Y,Y,156.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014492,N,R_09_M,Y,Y,157.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014880,N,R_09_M,Y,Y,173.0,1950-1952,0.46,0.46,0.46,0.41,2.61,0.99,1.21,1.31,1.41,1.26,1.27,0.96,N,N,N
A015397,N,R_09_M,Y,Y,191.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.03,0.6,1.59,1.89,1.16,0.87,0.22,0.0002022,N,N,N
A015399,N,R_09_M,Y,Y,192.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A015664A,N,R_09_M,Y,Y,196.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A015664B,N,R_09_M,Y,Y,197.0,1953-1954,0.08,0.08,0.08,0.14,1.04,1.81,2.99,2.99,2.79,1.74,0.51,0.08,N,N,N
A015664C,N,R_09_M,Y,Y,198.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.003333333,0.56,1.66,2.16,1.43,0.43,0.0002022,0.0002022,N,N,N
A015727,N,R_09_M,Y,Y,204.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.001221333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A015983,N,R_09_M,Y,Y,215.0,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.62,0.77,1.49,1.17,0.52,0.51,0.0002022,0.0002022,N,N,N
A015984,N,R_09_M,Y,Y,216.0,1953-1954,0.0002022,0.0002022,0.36,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.36,0.0002022,N,N,N
A016319,N,R_09_M,Y,Y,223.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A016334,N,R_09_M,Y,Y,224.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,1.3,1.1,0.0002022,0.0002022,0.0002022,N,N,N
A016357,N,R_09_M,Y,Y,226.0,1955-1956,0.0002022,0.0002022,0.0002022,0.06,0.13,0.33,1.66,2.6,1.96,0.66,0.1,0.0002022,N,N,N
A016398,N,R_09_M,Y,Y,228.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,3.26,10.66,12.33,12.33,13.0,10.33,1.66,0.0002022,N,N,N
A018649,N,R_09_M,Y,Y,280.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.002514,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A020624,N,R_09_M,Y,Y,295.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021245,N,R_09_M,Y,Y,314.0,1960-1970,0.0002022,0.0002022,0.0002022,0.06,1.6,5.13,4.56,8.8,5.26,0.0002022,0.0002022,0.0002022,N,N,N
A021756,N,R_09_M,Y,Y,330.0,1960-1970,0.0002022,0.0002022,0.0002022,0.23,2.4,3.43,4.66,4.43,4.9,1.03,0.0002022,0.0002022,N,N,N
A024266A,N,R_09_M,Y,Y,462.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.15,2.15,2.16,2.16,0.0002022,0.0002022,0.0002022,N,N,N
A024266B,N,R_09_M,Y,Y,463.0,1971-1990,0.0002022,0.0002022,6.74,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024791,N,R_09_M,Y,Y,503.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.008333333,1.02,2.76,2.85,2.22,0.45,0.0002022,0.0002022,N,N,N
A024890,N,R_09_M,Y,Y,511.0,1971-1990,0.93,0.9,0.93,1.2,1.86,2.1,2.33,2.3,2.36,2.26,1.43,1.23,N,N,N
A024893A,N,R_09_M,Y,Y,513.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,6.9,8.93,8.36,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024893B,N,R_09_M,Y,Y,514.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024894,N,R_09_M,Y,Y,515.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,10.06,11.6,13.63,11.06,3.06,0.0002022,0.0002022,N,N,N
A024899,N,R_09_M,Y,Y,517.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024909,N,R_09_M,Y,Y,518.0,1971-1990,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A024912,N,R_09_M,Y,Y,519.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024919,N,R_09_M,Y,Y,520.0,1971-1990,0.05,0.05,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.06,0.06,N,N,N
A024951,N,R_09_M,Y,Y,525.0,1971-1990,0.06,0.05,0.03,0.13,0.17,0.28,0.63,0.39,0.34,0.27,0.12,0.12,N,N,N
A024972,N,R_09_M,Y,Y,534.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.04,0.04,0.04,0.02,0.0002022,0.0002022,0.0002022,N,N,N
A024993,N,R_09_M,Y,Y,535.0,1971-1990,0.01,0.02,0.04,0.09,0.14,0.45,0.59,0.71,0.57,0.37,0.04,0.01,N,N,N
A025005,N,R_09_M,Y,Y,538.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A025015,N,R_09_M,Y,Y,539.0,1971-1990,0.02,0.03,0.02,0.03,0.08,0.08,0.1,0.1,0.1,0.11,0.03,0.03,N,N,N
A025028,N,R_09_M,Y,Y,544.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A025110,N,R_09_M,Y,Y,549.0,1971-1990,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,N,N,N
A025157,N,R_09_M,Y,Y,552.0,1971-1990,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,N,N,N
A025682,N,R_09_M,Y,Y,565.0,1971-1990,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,N,N,N
A025694,N,R_09_M,Y,Y,567.0,1971-1990,0.53,0.33,1.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.003333333,1.6,5.0,N,N,Y
A027955,N,R_09_M,Y,Y,627.0,1971-1990,0.0002022,0.0002022,2.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A029418,N,R_09_M,Y,Y,678.0,1971-1990,8.7,6.93,6.03,7.26,9.73,11.5,12.13,18.73,24.56,22.36,17.06,8.9,N,N,N
A029419,N,R_09_M,Y,Y,679.0,1971-1990,0.06,0.03,0.03,0.06,2.36,9.4,8.26,0.0002022,0.0002022,0.0002022,0.03,0.0002022,N,N,N
A029437,N,R_09_M,Y,Y,680.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A029662,N,R_09_M,Y,Y,694.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A029789,N,R_09_M,Y,Y,698.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A030364,N,R_09_M,Y,Y,708.0,1991-PRESENT,6.48,3.91,2.32,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A030365,N,R_09_M,Y,Y,710.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030286,N,R_09_M,Y,Y,707.0,1991-PRESENT,0.05,0.05,0.03,0.01,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.03,0.05,0.05,N,N,Y
S008430,N,R_09_M,Y,Y,11.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S014237,N,R_09_M,Y,Y,12.0,PRE-1914,65.44,58.77,62.69,70.23,110.77,134.0,151.95,150.23,134.58,113.34,87.58,68.08,N,N,N
S015020,N,R_09_M,Y,Y,32.0,PRE-1914,0.56,0.56,0.56,1.0,1.0,2.5,3.06,3.06,3.06,3.06,2.06,0.6,N,N,N
S015925,N,R_09_M,Y,Y,20.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.61,1.84,2.45,2.45,2.24,1.84,0.0002022,0.0002022,0.0002022,N,N,N
S022860,N,R_09_M,Y,Y,24.0,PRE-1914,0.0002022,0.0002022,0.0002022,1.2,1.73,2.86,3.63,1.26,1.76,0.2,0.1,0.0002022,N,N,N
S022861,N,R_09_M,Y,Y,25.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022862,N,R_09_M,Y,Y,26.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022864,N,R_09_M,Y,Y,27.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022865,N,R_09_M,Y,Y,29.0,PRE-1914,0.0002022,0.0002022,0.0002022,1.3,7.26,15.96,26.43,23.0,14.73,0.8,0.1,0.0002022,N,N,N
S022867,N,R_09_M,Y,Y,28.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013126A,N,R_10_M,Y,Y,81.0,PRE-1949+1949,0.0002022,0.08,0.2,0.06,0.24,0.83,1.54,1.95,0.78,0.0002022,0.0002022,0.0002022,N,N,N
A013126B,N,R_10_M,Y,Y,82.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.1,0.73,1.4,2.0,1.66,0.0002022,0.0002022,0.0002022,N,N,N
A013474,N,R_10_M,Y,Y,97.0,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.41,1.75,4.48,6.55,6.38,0.45,0.29,0.0002022,N,N,N
A013789,N,R_10_M,Y,Y,114.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013831,N,R_10_M,Y,Y,117.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.56,1.26,1.43,1.46,1.43,0.5,0.0002022,0.0002022,N,N,N
A013832,N,R_10_M,Y,Y,118.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.88,1.47,1.17,1.47,1.02,0.0002022,0.0002022,N,N,N
A013933,N,R_10_M,Y,Y,124.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013984,N,R_10_M,Y,Y,128.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.48,4.75,4.85,3.39,4.47,0.04,0.0002022,N,N,N
A013985,N,R_10_M,Y,Y,129.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.2,0.73,1.56,1.16,0.8,0.2,0.03,0.0002022,N,N,N
A014030,N,R_10_M,Y,Y,132.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.2,2.63,2.5,3.03,0.0002022,0.0002022,0.0002022,N,N,N
A014033,N,R_10_M,Y,Y,133.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,2.63,11.33,11.1,10.16,5.3,2.43,0.0002022,0.0002022,N,N,N
A014034,N,R_10_M,Y,Y,134.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,1.23,3.73,5.56,6.96,5.3,2.46,0.0002022,0.0002022,N,N,N
A014044A,N,R_10_M,Y,Y,135.0,1950-1952,0.0002022,0.0002022,0.0002022,0.1,1.0,2.6,3.86,5.36,3.5,1.16,0.0002022,0.0002022,N,N,N
A014044B,N,R_10_M,Y,Y,136.0,1950-1952,0.0002022,0.0002022,0.0002022,0.06,0.36,1.23,2.33,2.66,1.6,0.8,0.0002022,0.0002022,N,N,N
A014048,N,R_10_M,Y,Y,139.0,1950-1952,0.0002022,15.73,0.0002022,0.0002022,0.0002022,8.57,8.57,8.57,8.57,0.0002022,0.0002022,0.0002022,N,N,N
A014049,N,R_10_M,Y,Y,140.0,1950-1952,0.0002022,7.92,0.0002022,0.0002022,0.0002022,14.48,14.48,14.48,14.48,2.0,0.0002022,0.0002022,N,N,N
A014051,N,R_10_M,Y,Y,141.0,1950-1952,0.0002022,0.0002022,0.0002022,0.13,0.43,4.41,7.58,7.54,4.54,1.28,0.05,0.0002022,N,N,N
A014065,N,R_10_M,Y,Y,142.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014720,N,R_10_M,Y,Y,161.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.76,3.33,4.53,5.0,6.4,0.16,0.0002022,0.0002022,N,N,N
A014777,N,R_10_M,Y,Y,165.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.96,0.63,1.06,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A014855,N,R_10_M,Y,Y,169.0,1950-1952,0.0002022,2.35,1.35,0.6,1.1,4.93,9.79,12.02,9.94,6.01,0.37,0.0002022,N,N,N
A014856,N,R_10_M,Y,Y,170.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014875,N,R_10_M,Y,Y,172.0,1950-1952,0.0002022,0.0002022,0.0002022,1.06,2.26,5.7,6.66,10.03,5.66,0.0002022,0.0002022,0.0002022,N,N,N
A015277,N,R_10_M,Y,Y,186.0,1953-1954,0.0002022,0.0002022,0.0002022,0.03,1.16,1.73,2.7,1.6,1.0,0.4,0.00333333333333333,0.0002022,N,N,N
