Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1/1/2022,545.90,401.10,49.90,162.20,316.80,622.60,55.66,140.00,170.40,88.90,186.90,199.60,8.74,121.20,35.65,154.40,63.18,234.30,66.88,316.30,324.90,560.60,39.80,186.11,9.58,12.90,154.06,64.88
1/2/2022,476.60,361.40,44.51,140.90,280.90,552.10,50.88,127.50,153.00,80.59,168.90,180.50,7.70,108.60,32.85,139.10,57.53,215.70,59.53,283.30,292.90,494.50,36.23,166.00,9.53,11.72,135.18,58.24
1/3/2022,444.00,375.40,41.88,135.20,261.90,595.60,69.08,199.70,162.10,147.70,185.50,230.40,14.98,144.00,51.12,259.00,103.80,326.10,74.39,316.80,285.10,495.70,33.14,149.06,9.58,10.86,119.58,52.58
1/4/2022,733.10,443.60,53.88,242.90,354.40,710.60,56.82,161.60,207.30,96.79,221.40,214.30,9.04,136.80,38.80,171.90,64.81,344.10,100.40,334.70,453.60,632.20,191.53,405.15,225.92,159.87,467.59,510.17
1/5/2022,544.80,376.40,46.91,185.70,300.40,580.70,52.23,144.10,165.10,87.94,169.10,179.40,8.00,118.30,35.42,153.80,59.52,254.50,67.22,316.60,318.90,528.90,46.12,180.20,16.65,19.20,150.98,73.26
1/6/2022,439.20,325.10,39.74,135.70,253.70,499.80,48.20,130.30,142.10,78.99,155.20,163.10,7.00,103.80,32.36,137.30,54.02,231.60,59.73,259.00,287.50,452.30,31.62,143.46,12.58,13.93,127.24,60.33
1/7/2022,508.30,388.60,43.05,177.10,274.20,517.60,50.71,147.90,155.40,84.56,150.60,161.90,7.36,108.90,33.45,142.70,57.83,237.70,63.81,397.70,315.60,467.00,58.38,180.73,33.71,30.47,153.65,100.66
1/8/2022,445.60,308.60,44.04,176.10,262.30,495.40,44.58,123.60,141.20,72.20,149.80,151.60,6.08,99.43,29.97,124.60,49.31,227.00,61.37,288.60,306.40,438.70,67.61,188.17,42.50,36.61,157.67,115.05
1/9/2022,372.50,287.90,36.40,122.40,224.70,428.70,41.48,113.20,123.90,66.72,132.70,137.30,5.50,89.12,28.06,114.40,45.77,201.00,50.85,252.30,259.40,384.50,27.62,122.02,10.14,10.47,98.40,45.09
1/10/2022,333.10,266.30,33.27,108.80,207.30,396.80,38.62,104.90,115.30,61.47,124.50,128.10,4.95,82.19,26.25,105.00,42.74,187.80,46.57,230.20,240.70,353.60,25.73,112.17,9.90,9.69,89.10,41.56
1/11/2022,297.60,247.60,30.45,96.45,191.40,367.10,36.02,97.38,106.90,57.04,116.70,119.50,4.50,75.80,24.59,97.39,39.95,176.20,42.61,210.00,222.40,324.10,23.70,102.35,9.49,9.10,80.12,37.58
1/12/2022,271.20,232.60,28.27,87.50,178.20,340.80,33.52,90.50,99.56,53.45,110.10,112.30,4.14,70.36,23.21,90.61,37.68,165.40,39.20,193.00,207.20,298.20,21.82,93.10,9.08,8.73,71.80,34.11
1/13/2022,246.30,218.50,26.25,79.08,166.40,318.20,31.45,84.67,93.16,50.07,104.20,105.70,3.80,65.67,21.93,84.64,35.56,156.90,36.39,178.60,193.80,276.40,20.33,85.32,9.01,8.39,65.13,31.84
1/14/2022,225.20,206.70,24.48,71.79,156.20,299.00,29.75,79.76,87.56,46.71,99.05,99.49,3.46,61.47,20.69,78.98,33.48,148.50,33.79,167.80,181.90,258.20,18.89,78.27,8.81,8.12,59.12,29.45
1/15/2022,208.20,195.70,22.99,66.12,147.50,281.20,27.93,74.87,82.30,44.17,94.21,94.03,3.21,57.70,19.61,74.39,31.73,141.10,31.48,158.40,171.20,241.20,17.71,72.12,8.68,7.88,53.98,27.45
1/16/2022,191.80,185.50,21.56,60.54,139.10,264.90,26.24,70.43,77.63,41.38,89.75,88.91,2.95,54.36,18.61,69.80,30.06,134.30,29.51,145.90,161.70,226.00,16.57,66.34,8.37,7.66,49.20,25.33
1/17/2022,177.60,176.30,20.30,55.80,131.80,250.40,24.84,66.59,73.35,39.05,85.77,84.21,2.73,51.36,17.66,65.85,28.51,127.20,27.57,137.30,152.80,212.80,15.74,61.76,8.63,7.54,45.81,24.48
1/18/2022,165.20,167.80,19.16,51.64,125.20,237.00,23.48,63.00,69.45,36.94,82.09,79.95,2.53,48.67,16.81,62.22,27.13,121.60,25.96,128.90,144.80,200.70,14.76,57.13,8.23,7.34,42.05,22.59
1/19/2022,154.10,160.00,18.11,47.94,119.10,224.90,22.20,59.67,65.92,35.38,78.80,76.30,2.39,46.41,16.12,59.29,26.00,116.00,24.46,123.30,137.80,190.00,14.87,54.64,8.37,7.33,39.31,21.70
1/20/2022,144.40,152.80,17.16,44.71,113.60,213.50,21.00,56.53,62.49,33.22,75.33,72.24,2.19,43.87,15.28,55.84,24.63,110.60,23.00,114.70,130.40,179.80,13.51,50.28,8.54,7.10,36.92,21.02
1/21/2022,134.10,145.30,16.22,41.29,107.90,202.40,19.85,53.55,59.26,31.79,72.27,68.84,2.07,41.74,14.59,53.16,23.56,105.50,21.68,111.70,124.00,170.00,12.59,46.64,7.88,6.88,33.98,19.07
1/22/2022,125.30,138.60,15.37,38.43,102.70,192.00,18.83,50.83,56.23,29.91,69.18,65.27,1.89,39.57,13.85,50.16,22.34,99.95,20.35,102.90,117.40,160.90,11.89,43.28,7.77,6.73,31.71,18.12
1/23/2022,115.60,131.70,14.54,35.29,97.52,182.20,17.84,48.25,53.40,28.38,66.31,62.05,1.75,37.58,13.19,47.54,21.27,95.17,19.17,97.20,111.30,152.60,11.15,40.19,7.56,6.60,29.48,17.05
1/24/2022,108.50,125.80,13.80,32.96,92.99,173.00,16.90,45.84,50.76,26.99,63.63,59.10,1.64,35.85,12.58,45.19,20.31,90.64,18.08,91.84,105.80,144.80,10.49,37.35,7.34,6.47,27.49,16.02
1/25/2022,102.00,120.10,13.12,30.89,88.86,164.80,15.98,43.56,48.32,25.67,61.05,56.30,1.53,34.20,12.01,42.97,19.39,86.32,17.06,86.84,100.60,138.00,10.10,35.19,7.53,6.38,26.03,15.64
1/26/2022,96.08,114.80,12.48,28.99,84.94,156.80,15.12,41.41,46.01,24.43,58.58,53.71,1.43,32.63,11.47,40.88,18.63,82.63,16.16,82.15,95.67,131.50,9.66,33.22,7.57,6.30,24.70,15.11
1/27/2022,90.63,109.70,11.88,27.27,81.25,149.50,14.35,39.40,43.83,23.51,56.30,51.32,1.36,31.24,10.98,39.09,17.81,78.71,15.25,77.93,91.00,125.50,9.27,31.35,7.59,6.21,23.50,14.68
1/28/2022,85.41,105.20,11.31,25.53,77.63,142.40,13.57,37.47,41.76,22.17,53.93,48.80,1.25,29.79,10.46,37.12,16.95,74.61,14.37,73.67,86.47,119.70,8.83,29.57,7.45,6.09,22.40,14.05
1/29/2022,80.50,100.20,10.77,24.06,74.26,135.60,12.83,35.64,39.79,21.12,51.74,46.53,1.17,28.48,10.00,35.42,16.20,71.01,13.57,69.81,82.22,114.30,8.41,27.87,7.32,5.98,21.34,13.44
1/30/2022,76.18,95.83,10.27,22.71,71.05,129.20,12.15,33.90,37.91,20.11,49.61,44.36,1.10,27.20,9.54,33.73,15.49,67.85,12.83,66.13,78.15,109.10,8.07,26.40,7.29,5.89,20.43,13.05
1/31/2022,71.90,91.53,9.79,21.40,67.95,123.10,11.50,32.26,36.14,19.16,47.57,42.32,1.03,26.03,9.12,32.18,14.82,64.61,12.13,62.71,74.32,104.20,7.73,25.07,7.21,5.79,19.61,12.60
2/1/2022,68.20,87.86,9.34,20.20,65.01,117.30,10.89,30.70,34.45,18.25,45.59,40.36,0.96,24.88,8.70,30.69,14.17,61.15,11.42,59.44,70.63,99.68,7.57,24.31,7.36,5.87,19.11,12.46
2/2/2022,64.37,83.60,8.91,19.09,62.18,111.80,10.32,29.21,32.84,17.38,43.68,38.49,0.90,23.79,8.30,29.27,13.56,58.13,10.78,56.34,67.11,95.33,6.98,22.73,6.88,5.69,18.21,11.63
2/3/2022,60.91,79.84,8.50,18.03,59.47,106.50,9.76,27.79,31.31,16.56,41.85,36.71,0.85,22.74,7.93,27.92,12.97,55.21,10.17,53.41,63.76,91.14,6.77,21.69,6.86,5.61,17.52,11.33
2/4/2022,57.60,76.21,8.10,17.03,56.85,101.30,9.23,26.44,29.84,15.77,40.07,35.01,0.80,21.73,7.57,26.64,12.41,52.43,9.60,50.63,60.57,87.12,6.41,20.49,6.68,5.51,16.83,10.90
2/5/2022,54.48,72.74,7.73,16.10,54.34,96.47,8.73,25.16,28.45,15.03,38.36,33.39,0.75,20.79,7.23,25.44,11.88,49.78,9.06,48.01,57.55,83.34,6.14,19.49,6.62,5.45,16.20,10.58
2/6/2022,51.48,69.40,7.38,15.20,51.91,91.80,8.26,23.94,27.12,14.32,36.71,31.85,0.71,19.88,6.90,24.29,11.37,47.25,8.55,45.53,54.65,79.72,5.97,18.63,6.64,5.38,15.71,10.41
2/7/2022,48.70,66.21,7.04,14.37,49.61,87.38,7.81,22.78,25.86,13.64,35.12,30.38,0.67,19.02,6.59,23.20,10.88,45.12,8.09,43.17,51.90,76.29,5.68,17.67,6.44,5.27,15.09,9.98
2/8/2022,46.09,63.16,6.72,13.61,47.40,83.16,7.38,21.67,24.65,12.99,33.58,28.98,0.64,18.19,6.29,22.16,10.41,42.86,7.64,40.95,49.28,73.03,5.43,16.87,6.35,5.19,14.62,9.68
2/9/2022,43.58,60.22,6.41,12.88,45.29,79.16,6.98,20.62,23.50,12.37,32.10,27.64,0.60,17.40,6.00,21.17,9.97,40.77,7.23,38.83,46.77,69.91,5.13,16.04,6.17,5.09,14.18,9.31
2/10/2022,41.33,57.44,6.11,12.22,43.28,75.35,6.60,19.61,22.40,11.79,30.67,26.40,0.57,16.64,5.73,20.23,9.63,38.86,6.86,36.84,44.39,66.95,4.87,15.30,6.02,4.99,13.76,8.95
2/11/2022,39.16,54.75,5.83,11.60,41.35,71.72,6.24,18.66,21.36,11.22,29.30,25.15,0.54,15.92,5.47,19.33,9.15,36.40,6.42,34.94,42.13,64.14,4.60,14.49,5.82,4.87,13.44,8.58
2/12/2022,37.12,52.19,5.56,11.01,39.51,68.27,5.90,17.76,20.36,10.69,27.97,23.98,0.51,15.23,5.22,18.48,8.76,34.48,6.06,33.71,40.00,61.46,4.29,13.72,5.61,4.79,13.08,8.16
2/13/2022,35.22,49.74,5.31,10.47,37.74,64.98,5.57,16.89,19.41,10.18,26.70,22.86,0.49,14.57,4.98,17.67,8.38,32.66,5.72,32.31,37.97,58.92,4.12,13.18,5.55,4.71,12.75,7.96
2/14/2022,33.45,47.40,5.06,9.96,36.06,61.86,5.27,16.07,18.50,9.69,25.47,21.83,0.46,13.94,4.75,16.89,8.11,31.01,5.42,29.98,35.98,56.50,3.98,12.73,5.52,4.65,12.49,7.82
2/15/2022,31.78,45.17,4.83,9.48,34.44,58.89,4.98,15.29,17.64,9.23,24.29,20.79,0.44,13.35,4.53,16.15,7.69,29.29,5.10,28.45,34.13,54.22,3.86,12.27,5.50,4.59,12.28,7.69
2/16/2022,30.22,43.04,4.60,9.04,32.90,56.06,4.71,14.55,16.82,8.79,23.16,19.82,0.42,12.78,4.33,15.45,7.36,27.72,4.81,26.99,32.37,52.03,3.92,12.06,5.80,4.57,12.15,7.89
2/17/2022,28.74,41.01,4.39,8.62,31.42,53.36,4.45,13.84,16.04,8.37,22.07,18.89,0.40,12.23,4.13,14.78,7.04,26.24,4.54,25.61,30.69,49.93,3.77,11.66,5.64,4.49,11.98,7.67
2/18/2022,27.35,39.06,4.18,8.22,30.00,50.78,4.20,13.17,15.29,7.97,21.03,18.01,0.38,11.70,3.94,14.13,6.74,24.82,4.29,24.29,29.10,47.93,3.50,11.16,5.33,4.41,11.75,7.26
2/19/2022,26.03,37.21,3.99,7.85,28.64,48.33,3.97,12.53,14.58,7.59,20.02,17.17,0.36,11.20,3.75,13.52,6.45,23.48,4.05,23.05,27.58,46.03,3.43,10.91,5.33,4.37,11.63,7.19
2/20/2022,24.78,35.44,3.80,7.49,27.34,46.00,3.76,11.92,13.90,7.23,19.06,16.36,0.34,10.72,3.58,12.93,6.17,22.21,3.83,21.87,26.15,44.20,3.40,10.74,5.33,4.32,11.47,7.14
2/21/2022,23.60,34.08,3.63,7.47,26.36,44.75,3.55,11.34,13.25,6.88,18.14,15.59,0.33,10.26,3.41,12.38,5.90,21.00,3.62,20.76,24.78,42.69,3.28,10.47,5.20,4.27,11.34,6.96
2/22/2022,26.24,33.53,3.89,15.02,28.23,45.35,3.40,11.11,12.73,8.23,17.80,15.82,0.47,10.03,3.40,12.86,6.35,20.18,3.46,24.65,23.97,41.21,3.40,10.44,5.36,4.25,11.29,7.05
2/23/2022,23.05,31.29,3.60,11.26,26.41,43.90,3.18,10.32,12.07,6.46,17.12,14.63,0.32,9.49,3.16,11.67,5.48,18.82,3.34,19.30,22.79,39.57,3.49,10.48,7.15,5.43,13.85,11.95
2/24/2022,21.12,29.48,3.25,7.22,23.35,38.74,3.01,9.82,11.51,6.14,15.77,13.68,0.31,9.08,3.01,11.15,5.24,17.79,3.07,18.26,21.22,37.95,3.54,10.39,5.96,4.36,11.15,7.37
2/25/2022,20.10,28.05,3.09,6.86,22.25,36.82,2.85,9.35,10.97,5.84,14.98,13.02,0.29,8.69,2.87,10.66,5.01,16.81,2.91,17.31,20.10,36.48,3.50,10.26,5.88,4.34,11.12,7.31
2/26/2022,19.14,26.79,2.94,6.60,21.26,35.13,2.83,9.78,10.73,5.65,14.23,12.40,0.28,8.37,2.75,10.18,4.79,15.89,2.75,16.41,19.05,35.07,3.50,10.14,5.79,4.28,11.10,7.30
2/27/2022,19.00,25.72,2.88,7.70,20.89,34.85,2.57,8.88,11.48,5.29,13.51,11.81,0.27,8.16,2.61,9.74,4.58,15.01,2.60,15.61,18.05,35.29,3.31,9.90,5.53,4.21,10.98,7.03
2/28/2022,17.49,24.25,2.67,6.02,19.33,31.84,2.43,8.21,9.78,5.04,12.83,11.25,0.26,7.70,2.49,9.31,4.38,14.19,2.46,14.76,17.10,33.08,3.31,9.79,5.51,4.16,10.93,7.03
3/1/2022,16.66,23.08,2.54,5.73,18.41,30.26,2.30,7.81,9.32,4.79,12.18,10.71,0.24,7.37,2.37,8.90,4.19,13.41,2.33,14.00,16.20,31.80,2.82,9.14,4.59,3.78,10.57,6.23
3/2/2022,15.87,21.97,2.41,5.45,17.54,28.76,2.18,7.43,8.88,4.56,11.56,10.20,0.23,7.05,2.26,8.52,4.00,12.67,2.21,14.03,15.39,30.57,2.54,8.63,4.23,3.64,10.50,5.97
3/3/2022,17.69,26.62,2.51,8.48,18.50,38.88,2.78,13.78,24.42,7.18,12.00,11.91,0.46,9.10,2.49,9.97,6.63,15.36,3.10,45.16,18.51,43.10,3.98,9.81,6.95,5.80,15.41,14.18
3/4/2022,23.15,25.72,3.26,24.30,25.16,44.48,2.10,8.09,12.39,4.51,15.38,12.32,0.25,7.66,2.17,8.31,4.22,17.10,3.75,26.63,19.95,37.21,15.20,18.07,13.24,15.13,28.26,32.23
3/5/2022,18.42,21.73,2.57,12.08,18.86,29.64,1.98,7.43,10.32,4.27,10.61,9.58,0.24,7.15,2.06,7.92,3.86,11.96,2.46,31.89,16.46,34.04,2.82,8.92,5.77,4.14,10.09,6.47
3/6/2022,15.23,20.28,2.23,6.73,15.91,26.81,1.87,6.89,9.07,4.05,10.02,9.08,0.23,6.69,1.96,7.55,3.67,11.13,2.11,17.47,13.80,31.58,2.72,8.80,5.38,3.98,10.12,6.32
3/7/2022,14.20,18.83,2.09,6.25,15.04,25.24,1.76,6.52,8.50,3.84,9.47,8.60,0.22,6.33,1.86,7.21,3.49,10.45,1.99,15.79,12.98,29.88,2.76,8.68,5.15,3.85,10.12,6.30
3/8/2022,13.43,17.82,1.97,5.82,14.24,23.80,1.66,6.16,7.99,3.65,8.94,8.16,0.21,6.01,1.77,6.88,3.32,9.83,1.87,14.40,12.22,28.34,2.60,8.41,4.72,3.72,10.09,6.05
3/9/2022,12.73,16.87,1.86,5.44,13.49,22.46,1.57,5.84,7.52,3.46,8.45,7.75,0.20,5.70,1.68,6.57,3.16,9.25,1.76,13.22,11.52,26.96,2.35,8.02,4.16,3.57,10.06,5.67
3/10/2022,12.07,15.99,1.76,5.09,12.79,21.23,1.49,5.53,7.09,3.29,7.99,7.35,0.19,5.42,1.60,6.28,3.01,8.71,1.66,12.22,10.87,25.70,2.21,7.76,3.79,3.46,10.02,5.45
3/11/2022,11.46,15.17,1.67,4.79,12.13,20.08,1.41,5.25,6.70,3.13,7.56,6.99,0.18,5.16,1.52,6.00,2.87,8.21,1.57,11.34,10.26,24.55,2.22,7.69,3.77,3.40,9.98,5.40
3/12/2022,10.89,14.97,1.60,5.20,11.96,19.22,1.50,6.09,6.63,3.09,7.15,6.64,0.17,4.99,1.48,5.74,2.73,7.74,1.48,10.56,9.70,23.48,2.21,7.60,3.74,3.35,9.95,5.36
3/13/2022,15.08,15.79,1.71,7.99,12.48,19.96,1.39,5.65,7.16,3.07,7.17,6.64,0.18,4.91,1.42,5.58,2.76,9.27,2.71,10.37,14.44,23.72,6.41,10.26,5.21,5.04,13.02,9.89
3/14/2022,10.63,14.07,1.49,5.17,11.03,18.06,1.63,7.31,6.48,3.67,6.82,6.89,0.23,4.82,1.45,5.73,3.62,8.31,1.80,9.75,9.52,22.14,2.52,7.88,4.31,3.43,9.83,5.68
3/15/2022,42.31,30.77,3.44,39.06,23.45,42.41,3.29,19.73,23.42,9.62,21.07,15.82,0.82,8.13,2.28,10.90,7.87,19.50,7.19,14.23,29.07,35.75,45.76,44.40,28.86,46.18,68.29,86.77
3/16/2022,15.74,15.68,1.72,7.39,11.96,21.51,1.62,7.05,8.29,3.57,8.18,7.34,0.25,5.59,1.56,6.41,3.06,8.39,2.13,75.57,15.31,26.49,2.33,8.39,6.39,4.66,10.00,5.92
3/17/2022,13.26,14.51,1.57,6.24,10.76,18.42,1.49,6.34,7.08,3.31,7.43,6.81,0.24,5.11,1.46,5.99,2.84,7.93,1.95,17.31,10.82,24.18,2.27,8.18,5.50,4.31,9.91,5.69
3/18/2022,12.13,13.48,1.46,5.68,10.08,17.17,1.37,5.82,6.53,3.08,6.80,6.34,0.22,4.76,1.36,5.62,2.66,7.17,1.76,15.56,9.94,22.69,2.19,7.85,4.75,4.03,9.84,5.47
