USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
A014797,N,R_27,N,N,110.0,1950-1952,11.66,5.0,4.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A013539,N,R_27,N,N,76.0,1950-1952,0.01,0.01,0.01,0.01,0.008183667,0.002506,0.001585667,0.001074,0.0018926670000000002,0.002557667,0.01,0.01,N,N,N
A016190,N,R_27,N,N,132.0,1953-1954,2.66,1.16,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.66,1.16,N,N,Y
A016478,N,R_27,N,N,136.0,1955-1956,5.66,2.73,6.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.66,1.0,N,N,Y
A016527,N,R_27,N,N,138.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A016904,N,R_27,N,N,141.0,1955-1956,2.0,1.66,3.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.66,1.0,N,N,Y
A018277,N,R_27,N,N,158.0,1957-1959,5.66,1.9,2.53,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.46,4.23,N,N,Y
A018958,N,R_27,N,N,162.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A018963,N,R_27,N,N,163.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A019422,N,R_27,N,N,168.0,1960-1970,3.66,1.5,3.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.13,1.5,N,N,Y
A020127,N,R_27,N,N,185.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021817,N,R_27,N,N,222.0,1960-1970,1.53,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A022431,N,R_27,N,N,235.0,1960-1970,56.9,20.33,20.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.26,33.86,38.06,N,N,Y
A023027,N,R_27,N,N,249.0,1960-1970,1.0,0.16,0.4,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.06,0.5,N,N,Y
A023058,N,R_27,N,N,250.0,1960-1970,0.53,0.13,0.0002022,0.0002022,0.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.83,0.7,N,N,N
A023144,N,R_27,N,N,254.0,1960-1970,1.43,1.5,0.96,0.46,0.25,0.08,0.07,0.09,0.08,0.04,0.52,0.44,N,N,N
A023328,N,R_27,N,N,258.0,1960-1970,2.0,1.5,1.25,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,1.0,1.75,N,N,Y
A024004,N,R_27,N,N,264.0,1971-1990,6.0,2.5,1.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.66,2.33,N,N,Y
A024247,N,R_27,N,N,266.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026740,N,R_27,N,N,342.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026975,N,R_27,N,N,343.0,1971-1990,2.33,1.06,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.6,0.5,N,N,Y
A027424,N,R_27,N,N,354.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A028370,N,R_27,N,N,359.0,1971-1990,0.0002022,0.16,0.3,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,N,N,Y
A029515,N,R_27,N,N,379.0,1971-1990,5.25,1.45,0.25,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.16,2.91,N,N,Y
A030124,N,R_27,N,N,398.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A031620,N,R_27,N,N,425.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.1,0.0002022,0.0002022,0.0002022,0.0002022,2.75,0.0002022,3.15,N,N,N
A031737,N,R_27,N,N,430.0,1991-PRESENT,12.15,0.75,4.9,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.1,4.35,N,N,Y
C000028,N,R_27,N,N,289.0,1971-1990,1.0,1.16,0.16,0.16,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.16,0.0002022,N,N,Y
H501640,N,R_27,N,N,455.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L032966,N,R_27,N,N,457.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S004711,N,R_27,N,N,8.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A017919,N,R_28,N,N,153.0,1957-1959,1.83,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,1.63,N,N,Y
A019013,N,R_28,N,N,164.0,1957-1959,5.0,5.0,4.0,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.66,N,N,Y
A019652,N,R_28,N,N,175.0,1960-1970,0.0002022,0.0002022,0.16,0.33,0.5,0.5,0.66,0.66,0.66,0.66,0.5,0.0002022,N,N,N
A024817,N,R_28,N,N,290.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A027143,N,R_28,N,N,349.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
C001166,N,R_28,N,N,318.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031331,N,R_28,N,N,417.0,1991-PRESENT,0.001,0.0016666670000000001,0.0006366669999999999,0.0002022,0.000166667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.00033333300000000006,N,N,N
